Candle Time (Ghana),QQQ Score,QQQ Flow Z Change,QQQ Momentum Z Change,QQQ Volatility Z Change,QQQ Price,QQQ Flow Event,QQQ Ready,NQ Score,NQ Flow Z Change,NQ Momentum Z Change,NQ Volatility Z Change,NQ Price,NQ Flow Event,NQ Ready,Signal Time (Ghana),Confirmation Score,Signal,Reason,New Alert,Base Signal,QQQ Daily Z,QQQ Daily Momentum Z,QQQ Alert Time (Ghana),QQQ Daily Alert,NQ Daily Z,NQ Daily Momentum Z,NQ Alert Time (Ghana),NQ Daily Alert,VIX Daily Z,VIX Daily Momentum Z,VIX Alert Time (Ghana),VIX Daily Alert,Daily Alert Confirmation,Daily Alert Reason
2026-08-21 16:30:00+00:00,24.31539760959077,0.5713094630542592,-0.2731493028937676,-0.25747527863294206,713.4149780273438,Rise,True,,,,,,,,2026-08-21 17:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,1.3913102632452605,2.0043075822335275,2026-08-21 11:00:00+00:00,POSITIVE Z-SCORE,,,,,,,,,WAIT,No same-day alert available yet: NQ VIX
2026-08-21 17:00:00+00:00,,,,,,,,-33.42548857072857,-0.3706431771205235,-0.5309272250286284,-0.26750206403518606,29383.75,Drop,True,2026-08-21 18:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,1.3913102632452605,2.0043075822335275,2026-08-21 11:00:00+00:00,POSITIVE Z-SCORE,,,,,,,,,WAIT,No same-day alert available yet: NQ VIX
2026-08-21 17:30:00+00:00,-3.98581051652565,0.01144756529274904,-0.18912859286016082,-0.23562712945859177,712.655029296875,Rise,True,,,,,,,,2026-08-21 18:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,1.3913102632452605,2.0043075822335275,2026-08-21 11:00:00+00:00,POSITIVE Z-SCORE,,,,,,,,,WAIT,No same-day alert available yet: NQ VIX
2026-08-21 18:00:00+00:00,,,,,,,,33.61308647829766,0.17596190932028888,1.6332297252665924,-0.2223560604965087,29400.25,Rise,True,2026-08-21 19:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,1.3913102632452605,2.0043075822335275,2026-08-21 11:00:00+00:00,POSITIVE Z-SCORE,,,,,,,,,WAIT,No same-day alert available yet: NQ VIX
2026-08-21 18:30:00+00:00,25.889312182630842,0.6066823052343735,-0.27117458302072844,-0.2000269948302904,713.4199829101562,Rise,True,,,,,,,,2026-08-21 19:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,1.3913102632452605,2.0043075822335275,2026-08-21 11:00:00+00:00,POSITIVE Z-SCORE,,,,,,,,,WAIT,No same-day alert available yet: NQ VIX
2026-08-21 19:00:00+00:00,,,,,,,,-20.925455522316852,-0.3775812023893242,0.02844153830559848,-0.17544640534190825,29395.25,Drop,True,2026-08-21 20:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,1.3913102632452605,2.0043075822335275,2026-08-21 11:00:00+00:00,POSITIVE Z-SCORE,,,,,,,,,WAIT,No same-day alert available yet: NQ VIX
2026-08-21 19:30:00+00:00,5.392910857578773,0.06393070347973895,0.06257297741078671,-0.19023866500025843,713.4099731445312,Rise,True,,,,,,,,2026-08-21 20:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,1.3913102632452605,2.0043075822335275,2026-08-21 11:00:00+00:00,POSITIVE Z-SCORE,,,,,,,,,WAIT,No same-day alert available yet: NQ VIX
2026-08-21 20:00:00+00:00,-1.0158977596038898,-0.19604403679552318,0.4524774408625882,-0.21868711185293108,712.94,Drop,True,-13.484834008990623,-0.15953821355703046,-0.16109670723541858,-0.33836708207823507,29387.75,Drop,True,2026-08-21 21:00:00+00:00,-1.0158977596038898,WAIT,Scores below confirmation threshold,False,WAIT,1.3913102632452605,2.0043075822335275,2026-08-21 11:00:00+00:00,POSITIVE Z-SCORE,,,,,,,,,WAIT,No same-day alert available yet: NQ VIX
2026-08-21 21:00:00+00:00,-36.56618126868271,-0.6688044670680227,-0.06065854694282302,-0.20932004765337162,713.43,Drop,True,,,,,,,,2026-08-21 22:00:00+00:00,,WAIT,No matching NQ candle,False,WAIT,1.3913102632452605,2.0043075822335275,2026-08-21 11:00:00+00:00,POSITIVE Z-SCORE,,,,,,,,,WAIT,No same-day alert available yet: NQ VIX
2026-08-21 22:00:00+00:00,-33.21278478484298,-0.6822540989555321,0.0949315803391636,-0.1814354940559515,714.1,Drop,True,,,,,,,,2026-08-21 23:00:00+00:00,,WAIT,No matching NQ candle,False,WAIT,1.3913102632452605,2.0043075822335275,2026-08-21 11:00:00+00:00,POSITIVE Z-SCORE,,,,,,,,,WAIT,No same-day alert available yet: NQ VIX
2026-08-21 23:00:00+00:00,4.466337871415858,-0.15343993404822998,0.6098851782570414,-0.1916338576133894,714.35,Drop,True,,,,,,,,2026-08-22 00:00:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-23 22:00:00+00:00,,,,,,,,-8.040309733044584,-0.03085337030237148,-0.2968216201611972,0.06812768337952613,29390.5,Drop,True,2026-08-23 23:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-23 23:00:00+00:00,,,,,,,,19.59003626604206,-0.008195201531173202,0.9221153088445878,0.12798241369760177,29467.75,Drop,True,2026-08-24 00:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-24 00:00:00+00:00,,,,,,,,-25.96359549665934,-0.0882124153516643,-0.6892891474998142,0.4036806455712685,29427.25,Drop,True,2026-08-24 01:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-24 01:00:00+00:00,,,,,,,,-11.216099456566422,-0.05204855830358531,-0.14196517856960433,0.31469441214038674,29323.25,Drop,True,2026-08-24 02:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-24 02:00:00+00:00,,,,,,,,15.624430248687116,0.01919593924568138,0.6608256445936711,-0.07940186263585602,29370.5,Rise,True,2026-08-24 03:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-24 03:00:00+00:00,,,,,,,,-29.03534214271133,-0.10302506919042471,-1.1180377286967462,0.18222272393549838,29271.0,Drop,True,2026-08-24 04:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-24 04:00:00+00:00,,,,,,,,-9.108092662837121,-0.109059072611649,-0.1039879374947601,-0.34811614366045956,29265.75,Drop,True,2026-08-24 05:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-24 05:00:00+00:00,,,,,,,,-22.253614227040806,-0.14452752121568546,-0.4685678463591828,0.1830718666132387,29200.75,Drop,True,2026-08-24 06:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-24 06:00:00+00:00,,,,,,,,-10.716782539680764,-0.14926102416432852,-0.02032085408924951,0.08816704907549516,29164.5,Drop,True,2026-08-24 07:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,,,,,WAIT,No same-day alert available yet: QQQ NQ VIX
2026-08-24 07:00:00+00:00,,,,,,,,-9.385180021996877,-0.026586913196657347,-0.32233159675648076,-0.04889658263907498,29143.75,Drop,True,2026-08-24 08:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,,,,,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ NQ
2026-08-24 08:00:00+00:00,-22.880391235902533,-0.13157579391196972,-0.5207453079358513,0.2078915053367485,708.64,Drop,True,8.038186249360656,-0.05080661839881134,0.3009320450122209,0.2575351754634145,29215.0,Drop,True,2026-08-24 09:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,,,,,,,,,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ NQ
2026-08-24 09:00:00+00:00,-15.31363083010584,-0.11473241708271975,-0.35227245402042806,-0.14705681643120716,709.04,Drop,True,-6.50796447542964,-0.08099261886134712,-0.06645788590299555,-0.3245308692877908,29231.5,Drop,True,2026-08-24 10:00:00+00:00,-6.50796447542964,WAIT,Scores below confirmation threshold,False,WAIT,,,,,,,,,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ NQ
2026-08-24 10:00:00+00:00,-6.678403755296854,-0.10143166819346283,-0.024536502180441122,-0.16919642002442992,708.9987,Drop,True,31.837416420886772,0.6765837368577587,-0.14175073293034707,-0.15601390189413267,29184.75,Rise,True,2026-08-24 11:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,,,,,,,,,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ NQ
2026-08-24 11:00:00+00:00,-11.099199238559956,-0.09071283629577631,-0.15703369822426072,0.11905408422061048,708.3746,Drop,True,-26.659476843083674,-0.9519691064908533,0.5455178177568134,0.37322048426916443,29245.5,Drop,True,2026-08-24 12:00:00+00:00,-11.099199238559956,WAIT,Base SELL blocked: No same-day alert available yet: QQQ NQ,False,SELL,,,,,,,,,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ NQ
2026-08-24 12:00:00+00:00,2.8927549334486926,-0.08192708809693516,0.3020287517693382,0.031224091303429402,709.5317,Drop,True,-60.72328305891925,-1.2795477296469218,-0.3926666414785333,-0.11779003329371954,29206.0,Drop,True,2026-08-24 13:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,,,,,,,,,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ NQ
2026-08-24 13:00:00+00:00,4.961645653352216,-0.07624106053304325,0.34522287592783707,0.08177932719621472,709.64,Drop,True,-52.25441510729779,-0.2681576472164755,-1.5673700061642644,1.5177888567703834,29021.75,Drop,True,2026-08-24 14:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 13:30:00+00:00,-63.625083597749125,-0.8048575532578932,-1.204287104851911,0.18519002425027892,704.22998046875,Drop,True,,,,,,,,2026-08-24 14:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 14:00:00+00:00,,,,,,,,60.26417367502368,1.4199424370900309,0.09238921327176675,0.31581564691031017,29082.75,Rise,True,2026-08-24 15:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 14:30:00+00:00,27.165236342008136,0.3672259310284969,0.247809579910924,-0.06345784368047713,706.8300170898438,Rise,True,,,,,,,,2026-08-24 15:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 15:00:00+00:00,,,,,,,,38.21689481422462,0.32728445649126525,0.6572069821066802,0.3345936735183108,29168.75,Rise,True,2026-08-24 16:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 15:30:00+00:00,26.45578482871258,0.20840821544986654,0.6403967522873417,-0.08653706433975311,708.8403930664062,Rise,True,,,,,,,,2026-08-24 16:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 16:00:00+00:00,,,,,,,,36.33621222203311,0.8305600194499266,-0.1824119693093207,-0.35192446655833565,29171.0,Rise,True,2026-08-24 17:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 16:30:00+00:00,0.7524985007935164,0.27456934744883554,-0.7133794182244113,-0.13800332961815498,707.2349853515625,Rise,True,,,,,,,,2026-08-24 17:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 17:00:00+00:00,,,,,,,,-26.23934893407916,-0.33850188691969574,-0.27345811091111605,-0.11482233613013215,29123.0,Drop,True,2026-08-24 18:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 17:30:00+00:00,10.25169619469965,-0.09752443575336067,0.7639321822182081,-0.0958462648920192,709.1599731445312,Drop,True,,,,,,,,2026-08-24 18:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 18:00:00+00:00,,,,,,,,23.506080039030984,0.3502648321629007,0.12534090055591096,0.012816782667010473,29154.0,Rise,True,2026-08-24 19:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 18:30:00+00:00,-49.91659221227969,-0.6467778295115935,-0.7412027831207331,-0.11317868908611672,707.7150268554688,Drop,True,,,,,,,,2026-08-24 19:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 19:00:00+00:00,,,,,,,,-42.09114199132349,-0.597522578597888,-0.4224153172073506,-0.16570849900401852,29099.5,Drop,True,2026-08-24 20:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 19:30:00+00:00,-25.387519490600308,-0.24404600917031738,-0.4736551380625558,-0.13479539243147465,706.239990234375,Drop,True,,,,,,,,2026-08-24 20:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 20:00:00+00:00,-14.161552219503726,0.11286666880219554,-1.2083959779971856,-0.10729006232853577,706.97,Rise,True,40.00139868337821,0.28317996948517815,1.7213582969627614,-0.3103044925279814,29131.25,Rise,True,2026-08-24 21:00:00+00:00,0.0,CONFLICT,Opposing demand/supply scores,False,CONFLICT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 21:00:00+00:00,-3.696293053465732,-0.2933337062245762,-0.04806111805131419,2.173144293028153,707.07,Drop,True,,,,,,,,2026-08-24 22:00:00+00:00,,WAIT,No matching NQ candle,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 22:00:00+00:00,-34.87523573748818,-0.3752249099038897,-0.5963976352428129,-0.33276176237407185,706.8,Drop,True,-0.9968744109082606,0.0977662808475824,-0.2809340216527235,-0.3980352912999682,29121.0,Rise,True,2026-08-24 23:00:00+00:00,-0.9968744109082606,WAIT,Scores below confirmation threshold,False,WAIT,,,,,-2.2649270296746473,-1.745740222765498,2026-08-24 14:00:00+00:00,NEGATIVE Z-SCORE,1.2023297685405376,1.164109773053795,2026-08-24 08:00:00+00:00,POSITIVE Z-SCORE,WAIT,No same-day alert available yet: QQQ
2026-08-24 23:00:00+00:00,-9.524328516996354,-0.02005830811966952,-0.34601830635155384,-0.27552097727050895,706.2588,Drop,True,-27.16842893164259,-0.14374954307962837,-0.9595926644869178,-0.2725244681943965,29096.25,Drop,True,2026-08-25 00:00:00+00:00,-9.524328516996354,WAIT,Scores below confirmation threshold,False,WAIT,,,,,-1.0584213492479184,-1.2682569134358073,2026-08-25 00:00:00+00:00,NEGATIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-25 00:00:00+00:00,,,,,,,,25.689958881033114,0.20412059366718738,0.3883345753910573,0.2994355906581168,29126.5,Rise,True,2026-08-25 01:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-1.0584213492479184,-1.2682569134358073,2026-08-25 00:00:00+00:00,NEGATIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-25 01:00:00+00:00,,,,,,,,13.451452029938018,0.1282211517088608,0.23630509357698093,-0.2683728945731768,29128.25,Rise,True,2026-08-25 02:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-1.0584213492479184,-1.2682569134358073,2026-08-25 00:00:00+00:00,NEGATIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-25 02:00:00+00:00,,,,,,,,-6.165968979945341,0.02468258935879533,-0.3159771758551887,-0.13900771666907638,29101.75,Rise,True,2026-08-25 03:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-1.0584213492479184,-1.2682569134358073,2026-08-25 00:00:00+00:00,NEGATIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-25 03:00:00+00:00,,,,,,,,20.92095065705932,0.18027236691046916,0.43418282856720547,-0.017932515968934748,29157.75,Rise,True,2026-08-25 04:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-1.0584213492479184,-1.2682569134358073,2026-08-25 00:00:00+00:00,NEGATIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-25 04:00:00+00:00,,,,,,,,16.260279326705785,0.1305137325385607,0.35289977325959354,-0.26287986094596427,29198.75,Rise,True,2026-08-25 05:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-1.0584213492479184,-1.2682569134358073,2026-08-25 00:00:00+00:00,NEGATIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-25 05:00:00+00:00,,,,,,,,5.403638634890609,-0.0014256039590014868,0.22320112362055627,-0.309500809543014,29232.0,Drop,True,2026-08-25 06:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-1.0584213492479184,-1.2682569134358073,2026-08-25 00:00:00+00:00,NEGATIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-25 06:00:00+00:00,,,,,,,,3.5077963773149365,0.02935516116372716,-0.33116327227862763,0.7736996166003982,29263.25,Rise,True,2026-08-25 07:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-1.0584213492479184,-1.2682569134358073,2026-08-25 00:00:00+00:00,NEGATIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-25 07:00:00+00:00,,,,,,,,1.29099171412784,-0.007698505753743479,0.07023095877754446,-0.25531817319603495,29231.75,Drop,True,2026-08-25 08:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,,,,,-1.0584213492479184,-1.2682569134358073,2026-08-25 00:00:00+00:00,NEGATIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-25 08:00:00+00:00,22.976194243600716,-0.020479562284333036,1.9637310173172822,0.011364383038220405,710.67,Drop,True,22.782660769324337,-0.013575148577497143,1.2567342187273953,0.15749529525683748,29301.75,Drop,True,2026-08-25 09:00:00+00:00,22.782660769324337,WAIT,Base BUY blocked: No same-day alert available yet: QQQ VIX,False,BUY,,,,,2.160563853973815,1.0464912103507098,2026-08-25 09:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-25 09:00:00+00:00,16.237349435164738,-0.02094857945773879,0.8668363939670731,-0.22567056764591636,711.675,Drop,True,24.91119838421684,0.22831461402205222,0.26309497149332706,0.3477582082971063,29392.5,Rise,True,2026-08-25 10:00:00+00:00,16.237349435164738,WAIT,Base BUY blocked: No same-day alert available yet: QQQ VIX,False,BUY,,,,,2.160563853973815,1.0464912103507098,2026-08-25 09:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: QQQ VIX
2026-08-25 10:00:00+00:00,23.30990493928516,-0.021470720541156306,2.407564476681418,-0.15935797194305878,712.994,Drop,True,60.86947590810067,1.2975672420823927,0.3862809686123032,-0.3039284715260833,29358.5,Rise,True,2026-08-25 11:00:00+00:00,23.30990493928516,WAIT,Base BUY blocked: No same-day alert available yet: VIX,False,BUY,2.284753540880215,2.7317332661241864,2026-08-25 11:00:00+00:00,POSITIVE Z-SCORE,2.160563853973815,1.0464912103507098,2026-08-25 09:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: VIX
2026-08-25 11:00:00+00:00,-24.36014066087721,-0.02205227968270155,-1.2531847082462455,0.12111282373576257,712.2323,Drop,True,-32.60658181479956,-0.6339798045675189,0.04164847133954086,-0.09970202572988429,29373.0,Drop,True,2026-08-25 12:00:00+00:00,-24.36014066087721,WAIT,Base SELL blocked: No same-day alert available yet: VIX,False,SELL,2.284753540880215,2.7317332661241864,2026-08-25 11:00:00+00:00,POSITIVE Z-SCORE,2.160563853973815,1.0464912103507098,2026-08-25 09:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: VIX
2026-08-25 12:00:00+00:00,-2.066760646303175,-0.02270068321215668,-0.14238670576750723,0.19101311603925938,713.0601,Drop,True,-44.65970343306101,-1.033223951293217,0.07422338660374539,-0.006791155223705492,29334.0,Drop,True,2026-08-25 13:00:00+00:00,-2.066760646303175,WAIT,Scores below confirmation threshold,False,WAIT,2.284753540880215,2.7317332661241864,2026-08-25 11:00:00+00:00,POSITIVE Z-SCORE,2.160563853973815,1.0464912103507098,2026-08-25 09:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: VIX
2026-08-25 13:00:00+00:00,-16.867509375460017,-0.029929027092856567,-0.6206624658901817,0.08571436831449575,711.24,Drop,True,-62.541632025001135,-1.9643098449859808,-0.00227383951673521,0.33162822078676846,29312.75,Drop,True,2026-08-25 14:00:00+00:00,-16.867509375460017,WAIT,Base SELL blocked: No same-day alert available yet: VIX,False,SELL,2.284753540880215,2.7317332661241864,2026-08-25 11:00:00+00:00,POSITIVE Z-SCORE,2.160563853973815,1.0464912103507098,2026-08-25 09:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: VIX
2026-08-25 13:30:00+00:00,-37.441131857869145,-0.46285965027827325,-0.49712914673785585,-0.03943151122546762,709.2999877929688,Drop,True,,,,,,,,2026-08-25 14:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,2.284753540880215,2.7317332661241864,2026-08-25 11:00:00+00:00,POSITIVE Z-SCORE,2.160563853973815,1.0464912103507098,2026-08-25 09:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: VIX
2026-08-25 14:00:00+00:00,,,,,,,,-41.84742950654045,-0.39552953117258616,-0.44130520135574036,0.6840555127304072,29232.5,Drop,True,2026-08-25 15:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,2.284753540880215,2.7317332661241864,2026-08-25 11:00:00+00:00,POSITIVE Z-SCORE,2.160563853973815,1.0464912103507098,2026-08-25 09:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: VIX
2026-08-25 14:30:00+00:00,26.630321417914605,0.34609944094354367,0.2727959346183098,-0.1328708986451898,710.7899780273438,Rise,True,,,,,,,,2026-08-25 15:30:00+00:00,,WAIT,No matching NQ candle,False,WAIT,2.284753540880215,2.7317332661241864,2026-08-25 11:00:00+00:00,POSITIVE Z-SCORE,2.160563853973815,1.0464912103507098,2026-08-25 09:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: VIX
2026-08-25 15:00:00+00:00,,,,,,,,11.045474592620637,0.300414007618373,-0.2994353775676051,0.05431225312570587,29262.0,Rise,True,2026-08-25 16:00:00+00:00,,WAIT,No matching QQQ candle,False,WAIT,2.284753540880215,2.7317332661241864,2026-08-25 11:00:00+00:00,POSITIVE Z-SCORE,2.160563853973815,1.0464912103507098,2026-08-25 09:00:00+00:00,POSITIVE Z-SCORE,,,,,WAIT,No same-day alert available yet: VIX
